episode_idx,deminf_score,num_score_samples,raw_mean,raw_std,rank,selected
297,-0.20110496836205516,256,-7.5707757628212375,0.8588708902248081,288,False
157,-0.20372415360351612,239,-7.5647979281437445,0.4886506431245068,289,False
7,-0.2050593418197542,231,-7.566305393780465,0.5829298653740251,290,False
136,-0.20656142422455154,209,-7.567236948241457,0.6209955225623967,291,False
209,-0.2093625899120903,240,-7.569869975248973,0.6091849594653835,292,False
349,-0.21248702967815147,219,-7.573495962122622,0.5443028495659038,293,False
14,-0.21564232291651944,233,-7.5755502642139,0.5020229928479093,294,False
269,-0.21704659039302301,224,-7.576250375026748,0.7566474076105398,295,False
125,-0.21732389611430816,211,-7.576488757020489,0.48678948874034383,296,False
261,-0.2183340362112173,236,-7.58000557974907,0.7882878413373227,297,False
220,-0.21879588946155723,237,-7.57714963998808,0.7871212286471967,298,False
39,-0.2220219636436906,252,-7.5822142015689264,0.7319144343525513,299,False
94,-0.22211004066751697,246,-7.581369041427364,0.46627130190885796,300,False
127,-0.2259895821900192,244,-7.583938093133312,0.5810257337422375,301,False
119,-0.22866580354665408,219,-7.586238669478186,0.7213033970281485,302,False
201,-0.2308096409038339,243,-7.589161006184436,0.5231606486821897,303,False
281,-0.2312389357113519,226,-7.588450626637732,0.37646834772984167,304,False
178,-0.23291130208701902,204,-7.595468712008856,1.0148259894599096,305,False
344,-0.23800251323177832,241,-7.594264841673285,0.5544055446575956,306,False
138,-0.23982432753501495,220,-7.599537025798451,0.5742697823525903,307,False
311,-0.24266026517637723,221,-7.598268813137555,0.6053431586537188,308,False
40,-0.24607796230720688,247,-7.60122497329506,0.6385037054276183,309,False
206,-0.262000295918515,248,-7.615512572949933,0.6156180253068488,310,False
268,-0.26418433680740705,243,-7.595330560485358,1.0473443707465266,311,False
317,-0.2644270487346453,238,-7.620136277014468,0.7027314257149859,312,False
285,-0.2649627277438786,211,-7.617917161793882,0.7081997429110852,313,False
107,-0.26955820544498066,259,-7.622546377022448,0.532704075863074,314,False
3,-0.2710832444667208,221,-7.622893229149406,0.7008081860274704,315,False
177,-0.2714167857392233,231,-7.622988954767004,0.5098476695402377,316,False
314,-0.27235499468033947,219,-7.623814574841132,0.7416881822109009,317,False
347,-0.27351519308433775,234,-7.624875586257022,0.5380884871254715,318,False
16,-0.2756663880021603,231,-7.629597076261887,0.6355062861828458,319,False
302,-0.2758425560704688,215,-7.627486135054004,0.5065722789810037,320,False
328,-0.27996350354389316,225,-7.6312554839805316,0.5723178153611621,321,False
254,-0.2879903826460913,251,-7.6376645333896755,0.42934574335352593,322,False
49,-0.28845346047399895,227,-7.637653859876502,0.5014944289289638,323,False
74,-0.28893680539829336,258,-7.641041822211687,0.756502641355739,324,False
141,-0.2908700378467138,244,-7.639752871351815,0.48974392840328973,325,False
321,-0.29114664509151494,221,-7.637959337881787,0.8002902322735969,326,False
250,-0.29313532420951655,221,-7.6419926056495076,0.46222610347936954,327,False
100,-0.2932839366496895,232,-7.641786745909987,0.6123101143549143,328,False
164,-0.3028624661655118,233,-7.6500207951481585,0.6838110846159724,329,False
185,-0.3071968264815118,238,-7.653973427139411,0.5904846666160064,330,False
175,-0.30876031787051994,218,-7.657419044307977,0.6203352186875235,331,False
378,-0.3117709413260607,255,-7.659196338154912,0.5766032272897306,332,False
255,-0.31570777473576844,217,-7.661456942375171,0.5397963632490144,333,False
96,-0.31782034295602035,226,-7.662879125206872,0.6210597813930597,334,False
104,-0.3190790170680335,223,-7.663961126843554,0.8571448006342162,335,False
243,-0.32241142089670466,254,-7.667818513129327,0.48945346306068577,336,False
23,-0.324985539394608,254,-7.6709629607012895,0.6159858674984986,337,False
237,-0.33391179690959283,205,-7.676711919055721,0.5250721777114997,338,False
80,-0.33717659146493983,265,-7.686081825712193,0.5860781139779564,339,False
31,-0.34758765000585345,230,-7.68785433423692,0.7871829782372042,340,False
145,-0.35224690845545886,241,-7.694110801111118,0.5136378861418848,341,False
373,-0.35239889322572465,240,-7.69242604970932,0.7907415289032815,342,False
218,-0.35363185955510906,247,-7.69381758783832,0.6144334282814415,343,False
308,-0.3564167858413626,217,-7.696769860116751,0.3803293301807544,344,False
337,-0.3714598491761789,231,-7.708989578236061,0.5957085828360682,345,False
63,-0.374349226388161,215,-7.711473391037578,0.5023268309123518,346,False
266,-0.37816574930717584,254,-7.718073127776619,0.7689851887654985,347,False
169,-0.37865884829850477,244,-7.719459462686966,0.8190987902398934,348,False
168,-0.3791625074574379,250,-7.719560412724812,0.624668697276566,349,False
326,-0.382382464000773,231,-7.71837905165437,0.6206450184349923,350,False
202,-0.3903520637620018,240,-7.730048104127248,0.5371975990580741,351,False
238,-0.3915982898770613,277,-7.73294666269626,0.7705187750407129,352,False
137,-0.3917345508732398,276,-7.730582266038168,0.648785424418175,353,False
224,-0.39464453525857646,212,-7.729414773437212,0.5440101902804244,354,False
196,-0.39605145382368234,223,-7.73012940801669,0.5219900323493765,355,False
106,-0.40707947901889374,217,-7.739685970517347,0.7771440551738655,356,False
34,-0.41928734733884354,212,-7.75025445860137,0.5014281318290962,357,False
346,-0.4207383523347378,240,-7.751351155837377,0.47222868038367344,358,False
359,-0.4234317427176684,247,-7.753848035969393,0.5956662274250384,359,False
139,-0.4244726077500103,214,-7.754561256396808,0.42422694114970266,360,False
396,-0.42601089879177517,226,-7.757979484434325,0.37438403175213225,361,False
290,-0.42620884464651326,218,-7.7560537882172005,0.6560107535058691,362,False
305,-0.4366753880820912,218,-7.766613759032083,0.45942433714098946,363,False
369,-0.44451738619610043,214,-7.771792470480423,0.5054976342414902,364,False
67,-0.4495477354211606,215,-7.776504565394202,0.4678228786985636,365,False
121,-0.45089624108934306,247,-7.777758699357912,0.593167216925316,366,False
304,-0.4630575671751447,253,-7.791490200479982,0.5876493342809175,367,False
251,-0.46404423204895573,251,-7.800626800987984,0.6874821349809939,368,False
365,-0.4642724226797042,267,-7.791123284233942,0.6707571978068667,369,False
122,-0.46616367925243674,220,-7.790420824831182,0.43116241493911783,370,False
192,-0.4683398362020524,217,-7.79227110720633,0.3931113314273888,371,False
292,-0.4697132301207313,211,-7.794366071197848,0.5791665825451399,372,False
68,-0.47008512584785406,261,-7.798593902953283,0.5168276473084249,373,False
33,-0.47454923101932217,247,-7.7982300643817934,0.81071230760567,374,False
386,-0.47752662311241556,201,-7.800168400380149,0.5468986707127765,375,False
228,-0.4789083828109045,221,-7.802927432196892,0.5157961034986418,376,False
287,-0.4828237965725047,230,-7.802178430557251,0.8688194981253319,377,False
298,-0.4866357447720596,245,-7.807998929704938,0.6321758610704175,378,False
60,-0.4931316165487932,238,-7.81758472832645,0.5874896636576358,379,False
257,-0.49483693156372877,213,-7.81504896548992,0.3255561825439726,380,False
170,-0.5020144728038044,252,-7.821543955929065,0.37279128079398355,381,False
345,-0.5098095276805672,228,-7.831259354513291,0.45100949458754624,382,False
316,-0.5134692330315536,262,-7.832984621591544,0.5575567872934414,383,False
70,-0.5205882162298889,207,-7.837192774970751,0.3804084544218586,384,False
391,-0.5469641195597607,195,-7.859859375260833,0.3944696283502203,385,False
19,-0.5693004010213619,212,-7.879486580314876,0.34389833719824725,386,False
213,-0.5728036167232411,224,-7.883765698188827,0.46142922331419833,387,False
55,-0.5770914683464945,230,-7.887013111252715,0.6349712266401006,388,False
